open,high,low,close,volume,vwap,timestamp,transactions
323.04,323.16,323.03,323.11,28490.0,323.1051,2025-01-22 19:20:00,794
323.18,323.2,323.01,323.11,24609.0,323.1191,2025-01-22 19:25:00,676
323.17,323.525,323.09,323.49,35182.0,323.3294,2025-01-22 19:30:00,989
323.48,323.61,323.355,323.55,49200.0,323.4531,2025-01-22 19:35:00,1133
323.53,323.91,323.48,323.855,27306.0,323.6595,2025-01-22 19:40:00,906
323.91,323.91,323.56,323.76,31141.0,323.7647,2025-01-22 19:45:00,872
323.68,323.8899,323.67,323.815,27716.0,323.7763,2025-01-22 19:50:00,893
323.82,323.97,323.7183,323.94,17745.0,323.803,2025-01-22 19:55:00,706
323.9057,323.99,323.712115,323.89,47338.0,323.8257,2025-01-22 20:00:00,1045
323.875,324.22,323.875,324.185,99363.0,323.849,2025-01-22 20:05:00,850
324.22,324.48,324.18,324.475,47996.0,324.3038,2025-01-22 20:10:00,1272
324.475,324.51,324.32,324.32,65270.0,324.4256,2025-01-22 20:15:00,1080
324.24,324.45,324.235,324.39,24580.0,324.3609,2025-01-22 20:20:00,879
324.38,324.4799,324.31,324.41,48131.0,324.3855,2025-01-22 20:25:00,1253
324.43,324.66,324.4001,324.47,37550.0,324.5169,2025-01-22 20:30:00,1270
324.515,324.6,324.37,324.45,44472.0,324.4672,2025-01-22 20:35:00,1284
324.45,324.46,323.97,324.02,42556.0,324.2103,2025-01-22 20:40:00,1201
324.04,324.13,323.5521,323.855,69826.0,323.7932,2025-01-22 20:45:00,1363
323.86,323.9,323.36,323.51,113462.0,323.6105,2025-01-22 20:50:00,2232
323.51,323.8,323.15,323.43,303151.0,323.5238,2025-01-22 20:55:00,5112
323.56,323.56,323.56,323.56,38580.0,323.5598,2025-01-22 21:00:00,44
323.56,323.56,323.56,323.56,1288.0,323.56,2025-01-22 21:05:00,1
323.47,323.47,323.47,323.47,100.0,323.47,2025-01-23 00:55:00,1
323.045,323.045,323.045,323.045,488.0,323.4197,2025-01-23 13:00:00,75
324.45,324.45,324.45,324.45,129.0,324.4469,2025-01-23 13:20:00,3
324.25,324.25,324.25,324.25,708.0,324.1398,2025-01-23 13:30:00,17
323.93,323.93,323.93,323.93,410.0,324.0114,2025-01-23 14:20:00,44
323.8,324.2,323.8,324.2,732.0,323.9854,2025-01-23 14:25:00,18
323.76,325.1499,323.57,324.975,159263.0,323.9178,2025-01-23 14:30:00,2528
324.97,326.12,324.8,325.815,89655.0,325.6429,2025-01-23 14:35:00,2081
325.9,326.9899,325.9,326.53,96064.0,326.5261,2025-01-23 14:40:00,2099
326.53,326.56,325.99,326.0,44917.0,326.3021,2025-01-23 14:45:00,1138
325.955,326.71,325.9,326.38,51875.0,326.385,2025-01-23 14:50:00,1234
326.435,326.96,326.185,326.96,83646.0,326.4573,2025-01-23 14:55:00,1564
326.99,327.08,326.41,326.52,107494.0,326.7636,2025-01-23 15:00:00,2279
326.575,326.63,326.23,326.305,50727.0,326.4504,2025-01-23 15:05:00,1208
326.2466,326.4872,326.04,326.3,87156.0,326.2894,2025-01-23 15:10:00,1728
326.315,326.81,326.21,326.23,62203.0,326.4955,2025-01-23 15:15:00,1312
326.28,326.31,325.7,325.805,82073.0,326.0031,2025-01-23 15:20:00,1107
325.9,325.97,325.79,325.92,64012.0,325.8867,2025-01-23 15:25:00,1131
325.92,325.97,325.64,325.71,92716.0,325.8682,2025-01-23 15:30:00,1205
325.7999,325.7999,325.0101,325.455,54335.0,325.29,2025-01-23 15:35:00,1065
325.45,325.45,325.03,325.38,30580.0,325.2792,2025-01-23 15:40:00,909
325.395,325.74,325.395,325.63,39986.0,325.5946,2025-01-23 15:45:00,969
325.73,325.92,325.656017,325.7,46704.0,325.8356,2025-01-23 15:50:00,913
325.7,325.75,325.52,325.645,47510.0,325.6345,2025-01-23 15:55:00,983
325.69,325.98,325.465,325.62,45518.0,325.7096,2025-01-23 16:00:00,1098
325.505,325.72,325.12,325.235,39666.0,325.4596,2025-01-23 16:05:00,883
325.2,325.2799,324.7801,324.975,34326.0,325.027,2025-01-23 16:10:00,917
325.05,325.2,324.88,325.13,48829.0,325.0443,2025-01-23 16:15:00,1020
325.21,325.33,325.04,325.33,40038.0,325.2415,2025-01-23 16:20:00,949
325.265,325.9,325.265,325.9,58438.0,325.4999,2025-01-23 16:25:00,1009
325.92,326.4,325.91,326.135,60816.0,326.1294,2025-01-23 16:30:00,1008
326.13,326.34,326.02,326.12,51434.0,326.1643,2025-01-23 16:35:00,787
326.12,326.92,326.12,326.92,68984.0,326.3815,2025-01-23 16:40:00,923
326.92,327.08,326.7601,327.045,28835.0,326.9401,2025-01-23 16:45:00,817
327.09,327.3999,327.04,327.255,33931.0,327.1592,2025-01-23 16:50:00,1002
327.1963,327.5899,327.1963,327.505,47878.0,327.4272,2025-01-23 16:55:00,1219
327.495,327.845,327.41,327.74,34506.0,327.5596,2025-01-23 17:00:00,970
327.79,327.87,327.24,327.6285,73363.0,327.5759,2025-01-23 17:05:00,1307
327.53,327.71,327.42,327.64,30469.0,327.5738,2025-01-23 17:10:00,847
327.68,327.815,327.42,327.5,52570.0,327.6298,2025-01-23 17:15:00,1083
327.43,327.43,327.135,327.3,28835.0,327.2915,2025-01-23 17:20:00,721
327.345,327.42,327.15,327.185,23207.0,327.2714,2025-01-23 17:25:00,687
327.19,327.43,327.16,327.365,21738.0,327.2866,2025-01-23 17:30:00,666
327.32,327.52,327.3,327.4494,46564.0,327.3933,2025-01-23 17:35:00,1208
327.465,327.47,327.25,327.38,28034.0,327.3569,2025-01-23 17:40:00,694
327.34,327.72,327.31,327.625,29347.0,327.5488,2025-01-23 17:45:00,765
327.63,327.89,327.63,327.82,20683.0,327.7865,2025-01-23 17:50:00,628
327.82,327.95,327.77,327.825,40163.0,327.854,2025-01-23 17:55:00,903
327.79,327.79,327.65,327.72,28211.0,327.7277,2025-01-23 18:00:00,778
327.68,327.75,327.595,327.74,18347.0,327.6674,2025-01-23 18:05:00,610
327.76,327.9,327.68,327.795,25391.0,327.7637,2025-01-23 18:10:00,667
327.85,327.85,327.59,327.76,46299.0,327.6642,2025-01-23 18:15:00,693
327.705,327.98,327.64,327.915,19528.0,327.863,2025-01-23 18:20:00,664
328.0,328.06,327.9186,327.965,24701.0,327.9828,2025-01-23 18:25:00,772
327.965,328.03,327.69,327.78,36517.0,327.9218,2025-01-23 18:30:00,917
327.745,327.745,327.5575,327.619,34223.0,327.6704,2025-01-23 18:35:00,900
327.58,327.66,327.43,327.505,23030.0,327.5517,2025-01-23 18:40:00,754
327.46,327.54,327.11,327.2201,28020.0,327.3156,2025-01-23 18:45:00,759
327.27,327.47,327.2462,327.362,23783.0,327.3474,2025-01-23 18:50:00,690
327.36,327.44,327.29,327.31,32462.0,327.3504,2025-01-23 18:55:00,765
327.36,327.465,327.2,327.2,36345.0,327.3646,2025-01-23 19:00:00,913
327.2,327.36,327.09,327.29,45870.0,327.2541,2025-01-23 19:05:00,840
327.27,327.33,327.18,327.29,30020.0,327.2528,2025-01-23 19:10:00,806
327.295,327.45,327.2658,327.405,22927.0,327.3588,2025-01-23 19:15:00,738
327.37,327.55,327.36,327.492,31466.0,327.4235,2025-01-23 19:20:00,765
327.5,327.6503,327.46,327.57,48130.0,327.5671,2025-01-23 19:25:00,1120
327.58,327.89,327.58,327.89,24803.0,327.7403,2025-01-23 19:30:00,715
327.845,327.91,327.72,327.91,47548.0,327.8266,2025-01-23 19:35:00,1101
327.91,328.015,327.87,327.92,51384.0,327.9423,2025-01-23 19:40:00,1232
327.93,328.06,327.83,328.03,31020.0,327.9465,2025-01-23 19:45:00,932
328.02,328.06,327.95,328.03,51244.0,328.0068,2025-01-23 19:50:00,1257
328.02,328.15,327.99,328.0375,40971.0,328.0808,2025-01-23 19:55:00,1176
328.065,328.065,327.62,327.73,46444.0,327.7722,2025-01-23 20:00:00,1168
327.67,327.84,327.57,327.815,41107.0,327.7409,2025-01-23 20:05:00,1112
327.815,328.01,327.67,327.78,62554.0,327.8787,2025-01-23 20:10:00,1389
327.78,327.98,327.62,327.755,85951.0,327.8075,2025-01-23 20:15:00,1154
327.79,327.79,327.4624,327.52,54583.0,327.6019,2025-01-23 20:20:00,1200
327.52,327.805,327.52,327.715,44736.0,327.6807,2025-01-23 20:25:00,1226
327.75,327.89,327.5976,327.78,76127.0,327.7738,2025-01-23 20:30:00,1731
327.78,327.78,327.35,327.385,58086.0,327.6027,2025-01-23 20:35:00,1562
327.355,327.51,327.185,327.39,67567.0,327.3769,2025-01-23 20:40:00,1657
327.38,327.8,327.38,327.8,71357.0,327.6164,2025-01-23 20:45:00,1560
327.68,327.75,327.34,327.49,134880.0,327.5588,2025-01-23 20:50:00,2534
327.49,328.51,327.41,328.11,335203.0,328.1071,2025-01-23 20:55:00,5802
328.21,328.21,328.21,328.21,29033.0,328.2099,2025-01-23 21:00:00,54
328.21,328.21,328.21,328.21,466.0,328.1017,2025-01-23 21:05:00,7
328.1,328.1,328.1,328.1,406.0,328.1135,2025-01-23 21:50:00,6
328.21,328.21,328.21,328.21,410.0,328.2095,2025-01-23 21:55:00,3
328.21,328.21,328.21,328.21,228.0,328.21,2025-01-24 00:25:00,2
328.21,328.21,328.21,328.21,100.0,328.21,2025-01-24 00:50:00,1
327.05,327.05,327.04,327.04,321.0,327.0378,2025-01-24 12:30:00,6
326.99,327.0,326.99,327.0,826.0,327.1145,2025-01-24 13:00:00,72
327.812,327.812,327.812,327.812,100.0,327.812,2025-01-24 13:50:00,1
328.15,328.15,328.15,328.15,101.0,328.1396,2025-01-24 14:00:00,2
328.0,328.14,328.0,328.14,879.0,328.053,2025-01-24 14:15:00,28
328.23,328.23,328.23,328.23,148.0,328.1772,2025-01-24 14:20:00,22
328.02,328.91,327.805,328.21,181795.0,328.1773,2025-01-24 14:30:00,2522
328.34,329.25,328.2,329.19,67289.0,328.6473,2025-01-24 14:35:00,1331
329.1,329.47,328.7815,329.04,50937.0,329.1491,2025-01-24 14:40:00,1156
329.06,329.24,328.78,328.91,76331.0,328.964,2025-01-24 14:45:00,1564
328.95,329.4999,328.925,329.265,36182.0,329.2272,2025-01-24 14:50:00,960
329.265,329.73,329.15,329.615,73372.0,329.4803,2025-01-24 14:55:00,1419
329.69,329.81,329.274,329.79,44274.0,329.5843,2025-01-24 15:00:00,1203
329.805,330.0,329.57,329.81,61426.0,329.7982,2025-01-24 15:05:00,1479
329.8,330.02,329.675,330.02,72104.0,329.8917,2025-01-24 15:10:00,1607
330.035,330.35,329.9,330.02,47527.0,330.1734,2025-01-24 15:15:00,1218
330.04,330.2644,329.9,330.06,44326.0,330.0725,2025-01-24 15:20:00,1054
330.07,330.52,329.95,330.4122,28960.0,330.12,2025-01-24 15:25:00,903
330.52,330.63,330.35,330.63,28365.0,330.4573,2025-01-24 15:30:00,1017
330.6357,330.75,330.49,330.5031,34819.0,330.5827,2025-01-24 15:35:00,1014
330.5,330.57,330.28,330.36,30043.0,330.4331,2025-01-24 15:40:00,916
330.39,330.535,330.21,330.45,39164.0,330.3902,2025-01-24 15:45:00,937
330.46,330.47,330.16,330.33,50977.0,330.3045,2025-01-24 15:50:00,1072
330.31,330.46,330.1,330.19,31963.0,330.286,2025-01-24 15:55:00,958
330.18,330.48,330.17,330.28,24297.0,330.3306,2025-01-24 16:00:00,891
330.3,330.6599,330.2801,330.44,46385.0,330.4686,2025-01-24 16:05:00,881
330.495,330.63,330.27,330.32,33493.0,330.4699,2025-01-24 16:10:00,811
330.32,330.66,330.07,330.59,54082.0,330.3498,2025-01-24 16:15:00,1086
330.61,330.735,330.33,330.6,42659.0,330.5455,2025-01-24 16:20:00,1047
330.64,330.8,330.6,330.65,30442.0,330.6749,2025-01-24 16:25:00,827
330.66,330.91,330.6301,330.88,29403.0,330.7769,2025-01-24 16:30:00,864
330.91,331.035,330.86,330.95,35761.0,330.9483,2025-01-24 16:35:00,862
330.95,330.97,330.72,330.8,33877.0,330.8745,2025-01-24 16:40:00,909
330.765,330.9599,330.7473,330.9,20196.0,330.8478,2025-01-24 16:45:00,658
330.9,331.085,330.84,330.99,39272.0,330.9402,2025-01-24 16:50:00,738
330.95,331.03,330.47,330.47,58759.0,330.8465,2025-01-24 16:55:00,1139
330.46,330.46,329.94,330.0,45325.0,330.1028,2025-01-24 17:00:00,1292
330.03,330.4083,329.8,330.23,31176.0,330.0318,2025-01-24 17:05:00,892
330.16,330.16,330.02,330.0614,19912.0,330.0981,2025-01-24 17:10:00,676
330.075,330.25,329.99,330.18,25616.0,330.1263,2025-01-24 17:15:00,888
330.18,330.37,330.18,330.295,16774.0,330.2379,2025-01-24 17:20:00,621
330.2462,330.42,330.15,330.15,25304.0,330.3222,2025-01-24 17:25:00,726
330.155,330.155,329.9,330.095,16053.0,330.0202,2025-01-24 17:30:00,683
330.07,330.37,330.07,330.345,20417.0,330.2288,2025-01-24 17:35:00,667
330.35,330.59,330.26,330.51,52366.0,330.3978,2025-01-24 17:40:00,1192
330.5,330.5299,330.25,330.3475,39834.0,330.4168,2025-01-24 17:45:00,1045
330.26,330.31,330.1,330.31,26299.0,330.1872,2025-01-24 17:50:00,753
330.295,330.33,330.14,330.19,36798.0,330.2261,2025-01-24 17:55:00,554
330.2399,330.28,330.14,330.14,27877.0,330.2064,2025-01-24 18:00:00,578
330.14,330.327,330.1,330.285,23015.0,330.1901,2025-01-24 18:05:00,585
330.285,330.29,330.09,330.19,36171.0,330.1974,2025-01-24 18:10:00,794
330.25,330.291,330.1,330.22,27653.0,330.1764,2025-01-24 18:15:00,614
330.24,330.34,330.0,330.1,41486.0,330.151,2025-01-24 18:20:00,904
330.09,330.405,330.09,330.3,19102.0,330.2637,2025-01-24 18:25:00,676
330.3,330.43,330.15,330.15,22778.0,330.2985,2025-01-24 18:30:00,808
330.15,330.44,330.08,330.44,29186.0,330.2043,2025-01-24 18:35:00,808
330.365,330.43,330.13,330.185,45928.0,330.2848,2025-01-24 18:40:00,791
330.21,330.3,330.14,330.175,41927.0,330.2138,2025-01-24 18:45:00,783
330.16,330.29,330.14,330.29,36503.0,330.205,2025-01-24 18:50:00,887
330.3,330.35,330.05,330.15,30252.0,330.2106,2025-01-24 18:55:00,846
330.15,330.2185,329.84,329.886,70347.0,330.0147,2025-01-24 19:00:00,848
329.895,329.92,329.8,329.81,25593.0,329.8422,2025-01-24 19:05:00,630
329.81,330.0892,329.77,329.985,41607.0,329.9441,2025-01-24 19:10:00,912
329.985,330.26,329.985,330.04,22220.0,330.0911,2025-01-24 19:15:00,708
330.06,330.16,329.94,330.124,39292.0,330.0561,2025-01-24 19:20:00,787
330.05,330.28,330.03,330.17,26366.0,330.1691,2025-01-24 19:25:00,769
330.19,330.22,329.96,330.105,37891.0,330.1046,2025-01-24 19:30:00,822
330.07,330.105,329.955,330.055,31185.0,330.0149,2025-01-24 19:35:00,808
330.06,330.15,330.02,330.15,33592.0,330.071,2025-01-24 19:40:00,747
330.11,330.11,329.74,329.77,43469.0,329.9552,2025-01-24 19:45:00,935
329.77,330.12,329.76,330.02,42318.0,329.9613,2025-01-24 19:50:00,830
330.03,330.04,329.8,329.8,37249.0,329.9544,2025-01-24 19:55:00,980
329.795,330.1499,329.77,330.115,51857.0,329.941,2025-01-24 20:00:00,1059
330.0906,330.122,329.8,329.855,39740.0,329.9383,2025-01-24 20:05:00,971
329.81,329.85,329.715,329.85,26835.0,329.8008,2025-01-24 20:10:00,884
329.835,329.93,329.79,329.87,45246.0,329.849,2025-01-24 20:15:00,1073
329.87,329.98,329.82,329.89,32580.0,329.881,2025-01-24 20:20:00,1004
329.93,330.055,329.86,330.015,66500.0,329.9677,2025-01-24 20:25:00,1450
330.07,330.16,329.82,329.86,73764.0,330.0354,2025-01-24 20:30:00,1509
329.855,329.89,329.71,329.71,46525.0,329.8048,2025-01-24 20:35:00,1153
329.735,329.85,329.56,329.67,37846.0,329.6977,2025-01-24 20:40:00,1254
329.685,329.77,329.63,329.735,64024.0,329.6965,2025-01-24 20:45:00,1523
329.77,330.32,329.74,330.07,99479.0,330.1083,2025-01-24 20:50:00,2295
330.07,330.47,330.065,330.14,297397.0,330.2558,2025-01-24 20:55:00,5398
330.2,330.2,330.2,330.2,12004.0,330.2,2025-01-24 21:00:00,42
330.2,330.2,330.2,330.2,453.0,330.2005,2025-01-24 21:05:00,5
330.4528,330.4528,330.4528,330.4528,200.0,330.4528,2025-01-24 21:20:00,1
329.5339,329.5339,329.5339,329.5339,151.0,329.5382,2025-01-24 21:30:00,2
329.51,329.51,329.51,329.51,140.0,329.51,2025-01-24 22:45:00,1
327.15,327.15,327.15,327.15,172.0,327.1902,2025-01-27 09:15:00,8
327.99,327.99,327.99,327.99,287.0,328.0708,2025-01-27 09:35:00,12
328.74,328.77,328.74,328.77,532.0,328.8431,2025-01-27 10:15:00,22
329.59,329.59,329.59,329.59,439.0,329.4663,2025-01-27 10:30:00,17
332.52,332.52,332.52,332.52,418.0,332.5791,2025-01-27 10:55:00,22
332.69,332.69,332.69,332.69,601.0,332.5789,2025-01-27 11:00:00,18
331.19,331.19,330.0,330.0,870.0,330.5288,2025-01-27 11:40:00,26
330.89,330.99,330.89,330.99,538.0,330.9006,2025-01-27 11:45:00,10
330.53,330.56,330.3,330.3,1607.0,330.4037,2025-01-27 12:05:00,16
330.9,331.0,330.9,331.0,1077.0,331.018,2025-01-27 12:45:00,30
330.99,330.99,327.01,327.01,3239.0,329.9615,2025-01-27 13:00:00,204
331.053,331.053,331.053,331.053,188.0,331.2484,2025-01-27 13:05:00,11
331.45,331.6154,331.45,331.6154,1778.0,331.4594,2025-01-27 13:15:00,29
331.3,331.3,331.3,331.3,132.0,331.2792,2025-01-27 13:20:00,5
331.35,331.35,331.35,331.35,100.0,331.35,2025-01-27 13:40:00,1
331.2465,331.48,331.1685,331.1685,1114.0,331.3471,2025-01-27 13:50:00,20
331.25,331.25,331.25,331.25,431.0,331.2486,2025-01-27 13:55:00,9
331.2,331.2,331.2,331.2,275.0,331.203,2025-01-27 14:00:00,21
330.98,330.98,330.98,330.98,166.0,330.9945,2025-01-27 14:10:00,14
331.03,331.03,331.03,331.03,242.0,331.0777,2025-01-27 14:15:00,32
331.03,331.03,330.0,330.0,2728.0,330.5953,2025-01-27 14:25:00,111
330.0,331.3,328.71,329.53,285198.0,330.2294,2025-01-27 14:30:00,5127
329.51,330.7299,329.48,330.21,52373.0,330.3172,2025-01-27 14:35:00,1467
330.21,330.21,328.05,328.46,66340.0,328.8724,2025-01-27 14:40:00,1741
328.6,329.43,328.6,328.9798,52208.0,329.0503,2025-01-27 14:45:00,1373
329.03,329.63,328.95,329.38,70149.0,329.2825,2025-01-27 14:50:00,1447
329.4456,330.36,329.37,330.31,102541.0,329.8495,2025-01-27 14:55:00,1304
330.19,330.62,329.93,330.38,68306.0,330.1999,2025-01-27 15:00:00,1471
330.5,330.92,330.29,330.65,63446.0,330.5898,2025-01-27 15:05:00,1512
330.53,331.3599,330.53,331.33,66575.0,330.9256,2025-01-27 15:10:00,1677
331.28,331.43,330.96,331.16,99244.0,331.239,2025-01-27 15:15:00,2218
331.205,332.17,331.205,332.17,74995.0,331.6641,2025-01-27 15:20:00,1889
332.09,332.64,332.0,332.44,82484.0,332.2217,2025-01-27 15:25:00,2004
332.44,332.69,332.14,332.42,81810.0,332.4403,2025-01-27 15:30:00,1762
332.39,332.59,332.02,332.4,91896.0,332.283,2025-01-27 15:35:00,1813
332.425,332.7,332.11,332.35,80400.0,332.4145,2025-01-27 15:40:00,1980
332.54,332.58,332.13,332.47,55205.0,332.3814,2025-01-27 15:45:00,1355
332.465,332.64,332.31,332.5765,42562.0,332.4585,2025-01-27 15:50:00,1104
332.56,332.69,332.37,332.525,55579.0,332.5651,2025-01-27 15:55:00,1126
332.45,332.75,332.36,332.735,45576.0,332.5136,2025-01-27 16:00:00,1086
332.735,333.1,332.66,333.0899,47592.0,332.8571,2025-01-27 16:05:00,1190
333.0,333.25,332.9,333.21,49833.0,333.0487,2025-01-27 16:10:00,1269
333.16,333.34,333.01,333.305,35374.0,333.1792,2025-01-27 16:15:00,1144
333.31,333.335,332.64,333.05,52099.0,333.031,2025-01-27 16:20:00,1411
332.96,333.055,332.52,332.6,50156.0,332.739,2025-01-27 16:25:00,1264
332.615,332.81,332.38,332.38,53954.0,332.6379,2025-01-27 16:30:00,1203
332.445,333.24,332.445,333.135,93209.0,332.7946,2025-01-27 16:35:00,1995
333.135,333.33,332.998,333.21,26985.0,333.1619,2025-01-27 16:40:00,788
333.21,333.42,333.03,333.1799,41248.0,333.2387,2025-01-27 16:45:00,1062
333.115,333.23,332.76,333.07,44034.0,332.9805,2025-01-27 16:50:00,970
333.115,333.45,333.115,333.335,45418.0,333.2923,2025-01-27 16:55:00,845
333.291,333.43,333.13,333.22,105430.0,333.252,2025-01-27 17:00:00,1408
333.25,333.29,332.98,333.205,39104.0,333.1759,2025-01-27 17:05:00,858
333.205,333.62,333.205,333.54,72692.0,333.3982,2025-01-27 17:10:00,992
333.47,333.525,333.06,333.13,28569.0,333.3108,2025-01-27 17:15:00,900
333.13,333.93,333.12,333.93,50000.0,333.4084,2025-01-27 17:20:00,1331
333.82,334.44,333.79,334.13,47514.0,334.0996,2025-01-27 17:25:00,1126
334.175,334.24,333.77,333.865,52643.0,333.9798,2025-01-27 17:30:00,1201
333.86,334.27,333.79,333.92,41124.0,334.0259,2025-01-27 17:35:00,959
333.92,334.42,333.79,334.42,34129.0,334.1156,2025-01-27 17:40:00,1021
334.42,334.48,334.0201,334.085,48317.0,334.3037,2025-01-27 17:45:00,1399
334.085,334.39,333.7301,333.89,58647.0,334.1411,2025-01-27 17:50:00,988
333.91,334.0,333.36,333.59,42302.0,333.7101,2025-01-27 17:55:00,1124
333.68,333.69,333.21,333.37,38059.0,333.3464,2025-01-27 18:00:00,869
333.325,333.67,333.31,333.55,29886.0,333.4407,2025-01-27 18:05:00,857
333.59,333.74,333.33,333.665,39890.0,333.5335,2025-01-27 18:10:00,929
333.665,333.74,333.17,333.308,37777.0,333.4899,2025-01-27 18:15:00,929
333.34,333.69,333.27,333.545,25481.0,333.4376,2025-01-27 18:20:00,784
333.58,333.75,333.48,333.72,42060.0,333.6376,2025-01-27 18:25:00,1021
333.77,334.02,333.64,333.89,58212.0,333.8032,2025-01-27 18:30:00,1508
333.9428,334.09,333.36,333.535,43623.0,333.7615,2025-01-27 18:35:00,1021
333.52,333.9,333.5,333.7099,39345.0,333.7119,2025-01-27 18:40:00,1116
333.57,333.7699,333.47,333.6701,44279.0,333.6051,2025-01-27 18:45:00,1245
333.75,334.045,333.6491,334.015,33287.0,333.8607,2025-01-27 18:50:00,994
334.03,334.05,333.7,334.02,38889.0,333.9034,2025-01-27 18:55:00,1120
334.06,334.2,333.95,333.95,31304.0,334.0802,2025-01-27 19:00:00,916
333.94,334.13,333.8038,334.13,37327.0,333.9493,2025-01-27 19:05:00,1128
334.07,334.21,334.04,334.21,28907.0,334.1217,2025-01-27 19:10:00,905
334.13,334.62,334.13,334.62,26364.0,334.3225,2025-01-27 19:15:00,1027
334.59,334.72,334.53,334.7,38274.0,334.6039,2025-01-27 19:20:00,1083
334.68,335.37,334.68,335.35,66880.0,335.0209,2025-01-27 19:25:00,1410
335.23,335.45,335.08,335.23,38752.0,335.2121,2025-01-27 19:30:00,1151
335.19,335.49,335.1666,335.32,46868.0,335.3255,2025-01-27 19:35:00,1383
335.32,335.42,335.03,335.04,45812.0,335.2481,2025-01-27 19:40:00,1357
335.04,335.25,334.9,334.94,45750.0,335.0761,2025-01-27 19:45:00,1131
334.99,335.08,334.735,335.04,41698.0,334.9394,2025-01-27 19:50:00,1110
335.05,335.26,335.02,335.02,41003.0,335.137,2025-01-27 19:55:00,1117
335.055,335.38,334.98,335.225,49936.0,335.2111,2025-01-27 20:00:00,1330
335.16,335.16,334.5001,334.79,47404.0,334.8041,2025-01-27 20:05:00,1392
334.78,334.89,334.51,334.65,42101.0,334.6756,2025-01-27 20:10:00,1281
334.66,334.8,334.474,334.76,64521.0,334.6273,2025-01-27 20:15:00,1480
334.76,335.15,334.74,335.0,64346.0,334.9928,2025-01-27 20:20:00,1665
335.015,335.18,334.8709,335.135,130950.0,335.0463,2025-01-27 20:25:00,1967
335.135,335.304,334.42,334.525,142420.0,334.9601,2025-01-27 20:30:00,2558
334.545,334.63,334.0169,334.06,64903.0,334.3694,2025-01-27 20:35:00,1594
334.06,334.32,334.01,334.19,99842.0,334.208,2025-01-27 20:40:00,2064
334.21,334.25,333.81,334.05,103242.0,334.0184,2025-01-27 20:45:00,2187
334.11,334.42,333.84,334.1,206756.0,334.1022,2025-01-27 20:50:00,3783
334.18,334.77,334.05,334.7,756081.0,334.3764,2025-01-27 20:55:00,11703
334.54,335.29,334.54,335.29,40601.0,334.569,2025-01-27 21:00:00,78
334.54,334.95,334.54,334.95,1363.0,334.6496,2025-01-27 21:05:00,9
335.0,335.35,334.2833,334.2833,1710.0,335.1272,2025-01-27 21:10:00,28
334.75,334.75,334.75,334.75,830.0,334.7519,2025-01-27 21:20:00,6
333.87,334.54,333.87,334.54,2083.0,334.4318,2025-01-27 21:35:00,41
334.54,334.54,334.54,334.54,1000.0,334.54,2025-01-27 21:40:00,1
334.54,334.54,334.53,334.53,3626.0,334.5395,2025-01-27 21:50:00,3
333.8687,333.8687,333.8687,333.8687,203.0,333.8766,2025-01-27 22:10:00,4
334.99,334.99,334.99,334.99,101.0,334.99,2025-01-27 23:10:00,2
334.92,334.92,334.92,334.92,106.0,334.9203,2025-01-28 11:20:00,3
334.94,335.0,334.94,335.0,1111.0,334.9947,2025-01-28 12:00:00,18
335.05,335.08,335.05,335.08,1018.0,335.0729,2025-01-28 12:05:00,15
335.0,335.0,335.0,335.0,109.0,335.005,2025-01-28 12:10:00,2
334.9,334.9,334.9,334.9,190.0,334.8953,2025-01-28 12:40:00,4
334.99,334.99,333.704,333.704,619.0,334.7391,2025-01-28 13:00:00,84
334.6,334.6,334.3,334.3,937.0,334.4714,2025-01-28 13:35:00,51
333.96,333.96,333.96,333.96,362.0,333.9654,2025-01-28 14:20:00,15
333.61,333.61,333.6,333.6,523.0,333.6141,2025-01-28 14:25:00,14
334.67,335.0,333.21,333.67,217447.0,334.3572,2025-01-28 14:30:00,3293
333.8,334.9,333.76,334.41,101815.0,334.3028,2025-01-28 14:35:00,1726
334.41,335.1,334.27,334.325,86985.0,334.5594,2025-01-28 14:40:00,1693
334.31,334.43,333.1,333.31,73895.0,333.7386,2025-01-28 14:45:00,1507
333.25,333.4,332.89,333.185,42979.0,333.1967,2025-01-28 14:50:00,1185
333.24,333.78,333.09,333.77,63274.0,333.4354,2025-01-28 14:55:00,1237
333.74,335.1988,333.19,335.19,102589.0,333.9909,2025-01-28 15:00:00,2184
335.08,335.31,334.7401,334.875,68212.0,335.0414,2025-01-28 15:05:00,1573
334.845,335.71,334.76,335.09,76337.0,335.126,2025-01-28 15:10:00,1554
335.09,335.16,334.4201,334.465,36277.0,334.8248,2025-01-28 15:15:00,1118
334.51,335.01,334.3625,334.91,55531.0,334.6158,2025-01-28 15:20:00,1180
334.91,335.04,334.74,334.79,41050.0,334.8581,2025-01-28 15:25:00,1015
334.73,335.14,334.55,335.13,67072.0,334.8746,2025-01-28 15:30:00,1295
335.135,336.6248,335.07,336.194,66578.0,335.9123,2025-01-28 15:35:00,1656
336.18,336.68,336.16,336.5118,69053.0,336.5075,2025-01-28 15:40:00,1446
336.6,336.7499,336.09,336.175,72943.0,336.3294,2025-01-28 15:45:00,1465
336.17,337.38,336.17,336.915,113614.0,336.9538,2025-01-28 15:50:00,2351
336.92,337.0,336.53,336.83,56122.0,336.8165,2025-01-28 15:55:00,1194
